User;Text;Date;Tweet Link;Media Links;Reply To
@KATADATAcoid;Pinjol Modal Rakyat Digugat Rp 300 Juta dan Dipanggil OJK http://dlvr.it/T3LNgT;2024-02-27T23:40:04.000Z;https://x.com/KATADATAcoid/status/1762623667509555569;[];
@jeon_editor;bukan ka, ini aku yg dari web ojk search aja pkl ojk, aku apply dari situ;2024-02-27T23:20:28.000Z;https://x.com/jeon_editor/status/1762618733082861888;[];@pengabdimatchaa
@suara_liar;Gak bakalan. Ini bisnis orang-orang diatas. Belum lagi lembaga pengawasan (OJK dan Kominfo) terkesan sangat lambat dalam memblokir situs-situs judol.;2024-02-27T23:03:32.000Z;https://x.com/suara_liar/status/1762614470273364253;[];@ridwanhr
@Bisniscom;Ada 6 Bank Bangkrut dalam 2 Bulan, Begini Catatan OJK;2024-02-27T22:48:07.000Z;https://x.com/Bisniscom/status/1762610590491767175;[];
@flxwerangels;Harus kuliah biar dapet kerja. Supaya kuliah, karena ga mampu bayar, jadinya minjol. Selama kuliah, gagal bayar pinjol karena belum punya penghasilan. Pas cari kerja, ga dapet karena kantor minta BI Checking/SLIK OJK. hidup yang sungguh gini gini amat.;2024-02-27T22:36:56.000Z;https://x.com/flxwerangels/status/1762607779028799607;[];
@InvestorID;OJK mengapresiasi acara Investor Daily ESG Appreciation Night sebagai platform yang sangat baik untuk berbagi pengetahuan tentang ESG https://investor.id/market/355040/ojk-sebut-investor-daily-esg-appreciation-night-jadi-momentum-penting-keberlanjutan?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham;2024-02-27T21:40:35.000Z;https://x.com/InvestorID/status/1762593596954607666;[];
@InvestorID;OJK menegaskan pentingnya bagi perusahaan untuk mengimplementasikan ESG, sebab jadi nilai tambah bagi perusahaan untuk menggaet investor https://investor.id/market/355039/ojk-sebut-implementasi-esg-jadi-nilai-tambah-perusahaan-di-mata-investor?utm_source=dlvr.it&utm_medium=twitter… #InvestorDaily #investasi #Saham;2024-02-27T21:29:34.000Z;https://x.com/InvestorID/status/1762590826017034659;[];
@Stephan16365615;@ojkindonesia @jokowi @prabowo tolong untuk si oren sangat² meresahkan. Kami yg TIDAK BERHUTANG merasa terganggu dg penagihan FC & DC si oren. Tolong pak dengarkan pengaduan rakyat mu, penagihan keluar kondar itu sudah salah, kenapa @ojk;2024-02-27T18:28:27.000Z;https://x.com/Stephan16365615/status/1762545245785661516;[];
@silentwordd;HADOOOOHHHH 788 DATA PT OJK;2024-02-27T18:17:31.000Z;https://x.com/silentwordd/status/1762542491331670463;['https://pbs.twimg.com/media/GHXO_itacAAcPcn?format=jpg&name=small', 'https://pbs.twimg.com/media/GHXPB_JbUAA0jJl?format=jpg&name=360x360', 'https://pbs.twimg.com/media/GHXPDfyaoAAyKeH?format=jpg&name=small'];
@Mirna_ojk;tahun kabisat telat gajian;2024-02-27T16:56:48.000Z;https://x.com/Mirna_ojk/status/1762522181647642676;[];
@jidanthexplorer;@boboiboyygempaa makane ojk pindah;2024-02-27T16:41:22.000Z;https://x.com/jidanthexplorer/status/1762518297843847564;[];
@dailythv;Besok main ke ojk seru kali yaa, ketemu mentor2 magang dulu;2024-02-27T16:17:20.000Z;https://x.com/dailythv/status/1762512249783234575;[];
@bukanhadee;sesi mendengar keluh kesah @zhapepam;2024-02-27T16:14:32.000Z;https://x.com/bukanhadee/status/1762511542099296423;[];
@detikfinance;OJK menyampaikan pesan penting buat BPR supaya lolos dari pencabutan izin usaha.;2024-02-27T15:58:34.000Z;https://x.com/detikfinance/status/1762507525314732176;[];
@cnbcindonesia;OJK Gas Kualitas BPR, Ini Strateginya;2024-02-27T15:01:57.000Z;https://x.com/cnbcindonesia/status/1762493277062729997;[];
@detikfinance;Otoritas Jasa Keuangan (OJK) mencabut izin usaha PT BPR EDCCASH.;2024-02-27T14:51:31.000Z;https://x.com/detikfinance/status/1762490650732151222;[];
@liputan6dotcom;OJK Bakal Luncurkan Peta Jalan Pengembangan dan Penguatan BPR http://dlvr.it/T3KHS7 #Bisnis;2024-02-27T14:45:37.000Z;https://x.com/liputan6dotcom/status/1762489166493864072;[];
@Pengendiemaja;Gais jangan dong pake pinjol ilegal ! kalo beneran butuh cari yang trusted dilindungi OJK. Ini aku rekomendasiin salah satu yng pernah aku pake;2024-02-27T14:40:08.000Z;https://x.com/Pengendiemaja/status/1762487786358104305;[];
@AlbertSolo2;Menteri Keuangan,Sri Mulyani Indrawati mengaku prihatin dengan banyaknya BPR atau BPRS yang bangkrut dalam beberapa bulan terakhir ini.Kementerian Keuangan meminta OJK RI,untuk sementara waktu,tidak mengeluarkan ijin usaha bagi pengusaha yang ingin mendirikan BPR atau BPRS.;2024-02-27T14:18:43.000Z;https://x.com/AlbertSolo2/status/1762482396891418908;[];
@certainr0ads;pls ojk ddi wong goblok;2024-02-27T14:18:24.000Z;https://x.com/certainr0ads/status/1762482315815715247;[];
@lps_idic;LPS menyiapkan proses pembayaran klaim penjaminan simpanan dan pelaksanaan likuidasi PT BPR EDC Cash, Tangerang Banten setelah izin BPR tersebut dicabut oleh Otoritas Jasa Keuangan (OJK) terhitung sejak tanggal sejak tanggal 27 Februari 2024.;2024-02-27T14:12:59.000Z;https://x.com/lps_idic/status/1762480954558533962;['https://pbs.twimg.com/media/GHWXE4DWMAAql3s?format=jpg&name=small', 'https://pbs.twimg.com/media/GHWXFi6WcAEPe2M?format=jpg&name=small'];
@golek_wangsit;kode promo referral pinjaman online dana tunai pinjol/payleter OJK indodana: 956LUQUG tips ACC: kontak darurat akan dikirim SMS link verifikasi-klik-SETUJU McD Tokopedia Alfamart Blibli iBox samsung erafone eiger Airpaz oppo IKEA/pulsa/token/tiket konser/pesawat/hotel/bioskop;2024-02-27T14:04:06.000Z;https://x.com/golek_wangsit/status/1762478720307306607;['https://pbs.twimg.com/media/GHWVDEWbEAAvPiQ?format=jpg&name=small'];
@keuangannews_id;OJK Cabut Izin Usaha PT BPR Edccash https://keuangannews.id/ojk-cabut-izin-usaha-pt-bpr-edccash/… lewat @Keuangan News;2024-02-27T14:01:58.000Z;https://x.com/keuangannews_id/status/1762478182593077511;[];
@bebekjeruklemon;depan bank mandiri belok kiri belakang ojk mantap;2024-02-27T14:01:33.000Z;https://x.com/bebekjeruklemon/status/1762478076695626028;[];@SoloMenfess
@keuangannews_id;Komitmen OJK Perkuat Industri Bank Perekonomian Rakyat https://keuangannews.id/komitmen-ojk-perkuat-industri-bank-perekonomian-rakyat/… lewat @Keuangan News;2024-02-27T13:47:08.000Z;https://x.com/keuangannews_id/status/1762474447695737032;[];
@Made_Dav;"Lha ya kenek "" ruang kosong di hatimu "" Percakapan berakhir ngunu ngomong pasuruan sepele belajar maneh ng cino ojk adoh² ng korea, cino cedek";2024-02-27T13:32:33.000Z;https://x.com/Made_Dav/status/1762470780443791726;[];@DianAstrie
