User;Text;Date;Tweet Link;Media Links;Reply To
@TirtaHartanto;Ojk, ini manusiawikah cicilan,apa bunganya rendah ?;2024-02-15T23:35:17.000Z;https://x.com/TirtaHartanto/status/1758273807322960221;['https://pbs.twimg.com/media/GGaktEBa0AAv5p0?format=jpg&name=900x900'];
@IDNTimesKaltim;Pemprov Kaltim Hibahkan Fasilitas Barang kepada OJK;2024-02-15T23:12:10.000Z;https://x.com/IDNTimesKaltim/status/1758267989311529341;[];
@sangkuter;bitget dah ada ijin dari ojk ?;2024-02-15T20:43:59.000Z;https://x.com/sangkuter/status/1758230698593587568;[];@Mwbcrypto
@ciscuscuz;wes tala coooook bedo pilihan ojk nggarai pedot seduluran wessss gare dikawal ae yaopo seteruse setelah hasil suara iku, isok amanah opo gaak;2024-02-15T19:40:22.000Z;https://x.com/ciscuscuz/status/1758214686938697856;[];
@ojk84;26 sene;2024-02-15T19:19:09.000Z;https://x.com/ojk84/status/1758209349128720491;[];@rbrmev
@onlycit;di BAF, ada cek slik ojk gak ya? thank you;2024-02-15T18:32:38.000Z;https://x.com/onlycit/status/1758197642906255703;[];
@zestromx;ndang turu ndis, ojk begadang;2024-02-15T18:08:12.000Z;https://x.com/zestromx/status/1758191495457489362;[];@Gendis_JKT48
@way_styn;Halo Sobat Akseleran, Akseleran adalah aplikasi P2P Lending resmi berizin OJK yang memudahkanmu mengembangkan dana hingga 10.5% per tahun. Gunakan kode referral AKSLNANANG198061 untuk dana GRATIS senilai Rp 50 Ribu (S&K berlaku). Download aplikasinya di https://akseleran-generic.onelink.me/jjBL/5i0jfgcl;2024-02-15T17:48:29.000Z;https://x.com/way_styn/status/1758186531410624537;[];
@bukanhadee;gendengg gg wel played pak wowooo mkmkmkmkmk;2024-02-15T16:48:55.000Z;https://x.com/bukanhadee/status/1758171542733930842;['https://pbs.twimg.com/media/GGZHsDbbQAIv8uz?format=jpg&name=900x900'];
@ledaqanemosi;aman bgt kak. dia udah diawasi ojk;2024-02-15T16:47:16.000Z;https://x.com/ledaqanemosi/status/1758171124771537376;[];@psychoneuroticx
@bukanhadee;bajirut wkwk;2024-02-15T16:37:27.000Z;https://x.com/bukanhadee/status/1758168657757421986;[];@rowwmeyo
@bukanhadee;tk kiro ws nnton;2024-02-15T16:35:46.000Z;https://x.com/bukanhadee/status/1758168233075704091;[];@rowwmeyo
